timestamp,impact_factor
2025-05-29 04:23:40.303533,
2025-05-29 04:23:40.483418,-5.3460492933895205
2025-05-29 04:23:40.747901,-1.4112210818695856
2025-05-29 04:23:40.947972,7.026463762839333
2025-05-29 04:23:41.140839,-19.916626781884876
2025-05-29 04:23:41.337585,-1.1164289795236566
2025-05-29 04:23:41.545630,0.29333117241452167
2025-05-29 04:23:41.746080,-0.7471927193247277
2025-05-29 04:23:41.942849,0.5351874207493015
2025-05-29 04:23:42.138784,-0.231876077335621
2025-05-29 04:23:42.340936,0.501970138858661
2025-05-29 04:23:42.549585,-0.06513453938773972
2025-05-29 04:23:42.760891,0.32898281412452585
2025-05-29 04:23:42.958187,1.8580722566650314
2025-05-29 04:23:43.153140,-0.6336738622288569
2025-05-29 04:23:43.346394,-1.18194995184199
2025-05-29 04:23:43.546325,-2.1322313123698016
2025-05-29 04:23:43.744791,-1.2382861571076897
2025-05-29 04:23:43.941664,1.3238653112532859
2025-05-29 04:23:44.136779,-1.8648610111591835
2025-05-29 04:23:44.331599,-1.4256236329160936
2025-05-29 04:23:44.534647,4.734198029076922
2025-05-29 04:23:44.807340,0.9782388395764023
2025-05-29 04:23:45.015543,24.365431711330054
2025-05-29 04:23:45.226144,-8.894688535715797
2025-05-29 04:23:45.435373,-3.451796609870286
2025-05-29 04:23:45.639996,-2.9070537183764724
2025-05-29 04:23:45.858362,-10.956537720016712
2025-05-29 04:23:46.086121,3.2533232950961466
2025-05-29 04:23:46.300198,-0.2601344354009773
2025-05-29 04:23:46.517327,2.4525180776165283
2025-05-29 04:23:46.739725,10.77981348628834
2025-05-29 04:23:46.969312,1.2535437307019262
2025-05-29 04:23:47.180002,-1.0344561563501606
2025-05-29 04:23:47.390759,-1.1843167486678334
2025-05-29 04:23:47.600401,-1.0513924137544872
2025-05-29 04:23:47.806535,1.7245071385133899
2025-05-29 04:23:48.024761,1.1655368870401155
