timestamp,impact_factor
2025-05-29 04:23:40.302125,0.0
2025-05-29 04:23:40.481604,0.007485221466408314
2025-05-29 04:23:40.746138,0.053426728712871324
2025-05-29 04:23:40.946229,0.009859904462752037
2025-05-29 04:23:41.138118,-0.10437095901301613
2025-05-29 04:23:41.335073,-0.1928832942386601
2025-05-29 04:23:41.543100,-0.5630990452825595
2025-05-29 04:23:41.743449,-0.03055514692787147
2025-05-29 04:23:41.940272,-0.33711397289084505
2025-05-29 04:23:42.136194,-0.6404537570972574
2025-05-29 04:23:42.338430,0.35384017495859654
2025-05-29 04:23:42.546980,0.781881198709793
2025-05-29 04:23:42.758124,0.07910869850093548
2025-05-29 04:23:42.955343,-0.11612614112697998
2025-05-29 04:23:43.150353,-0.2774146632068237
2025-05-29 04:23:43.344391,0.04437228265809407
2025-05-29 04:23:43.543490,0.05254227122155081
2025-05-29 04:23:43.741949,0.05239097244917208
2025-05-29 04:23:43.938890,0.03534567387046186
2025-05-29 04:23:44.133986,0.12144128913066465
2025-05-29 04:23:44.329584,0.2206487952005428
2025-05-29 04:23:44.532557,0.22691967902262522
2025-05-29 04:23:44.805286,0.046763248200266914
2025-05-29 04:23:45.012850,0.1601165290333974
2025-05-29 04:23:45.223427,0.13496004080566318
2025-05-29 04:23:45.432797,0.14632448458906633
2025-05-29 04:23:45.637276,0.0934149957238112
2025-05-29 04:23:45.854761,0.05523458618896
2025-05-29 04:23:46.083621,0.017031192610332486
2025-05-29 04:23:46.297700,0.003282141477805761
2025-05-29 04:23:46.514824,-0.016369916634179728
2025-05-29 04:23:46.737067,-0.03914127295305055
2025-05-29 04:23:46.966791,-0.11104484354644605
2025-05-29 04:23:47.177486,-0.07246745426389492
2025-05-29 04:23:47.388170,0.029377920930735314
2025-05-29 04:23:47.597706,0.1738679727338477
2025-05-29 04:23:47.804653,0.007272582929087922
2025-05-29 04:23:48.022131,-0.17188155043428058
