timestamp,impact_factor
2025-05-29 04:23:40.302899,
2025-05-29 04:23:40.482620,-0.04583747171676813
2025-05-29 04:23:40.747131,-0.009270317905937762
2025-05-29 04:23:40.947124,-0.15362351590390097
2025-05-29 04:23:41.139967,-0.06951659509254929
2025-05-29 04:23:41.336868,-0.08769540441305888
2025-05-29 04:23:41.544910,0.22754212741044577
2025-05-29 04:23:41.745342,-0.20442281243300423
2025-05-29 04:23:41.942134,-0.01095159948106567
2025-05-29 04:23:42.138044,-0.4220843689574189
2025-05-29 04:23:42.340236,-0.048029110411790386
2025-05-29 04:23:42.548892,0.09497106759800643
2025-05-29 04:23:42.759993,0.17023427039860897
2025-05-29 04:23:42.957412,0.1956457632251273
2025-05-29 04:23:43.152240,-0.24160794071396868
2025-05-29 04:23:43.347175,-0.040645246978852655
2025-05-29 04:23:43.544567,-0.07201484532274555
2025-05-29 04:23:43.743042,0.2820719537752882
2025-05-29 04:23:43.939975,-0.02396768614177616
2025-05-29 04:23:44.135038,0.16111568780787316
2025-05-29 04:23:44.330646,0.07596194875140254
2025-05-29 04:23:44.533629,0.01758460947663368
2025-05-29 04:23:44.806345,-0.09970444023074312
2025-05-29 04:23:45.014821,-0.050033839160845604
2025-05-29 04:23:45.224434,-0.13445774051901035
2025-05-29 04:23:45.434650,0.053431446393289804
2025-05-29 04:23:45.638374,-0.035608549063248444
2025-05-29 04:23:45.857615,0.1323368635719419
2025-05-29 04:23:46.084596,0.007814369695208564
2025-05-29 04:23:46.299482,-0.12577653718067897
2025-05-29 04:23:46.515809,0.03750105842021693
2025-05-29 04:23:46.738991,-0.057066233293226666
2025-05-29 04:23:46.968567,-0.04946556792791599
2025-05-29 04:23:47.179266,-0.08528061904138151
2025-05-29 04:23:47.389154,0.2642797355533457
2025-05-29 04:23:47.598725,0.0761481647609978
2025-05-29 04:23:47.805676,0.18365682560787777
2025-05-29 04:23:48.023140,-0.09858145038459501
