timestamp,impact_factor
2025-05-29 04:23:40.302899,
2025-05-29 04:23:40.482620,0.05988341727070995
2025-05-29 04:23:40.747131,0.0380818636690761
2025-05-29 04:23:40.947124,-0.3467522455632384
2025-05-29 04:23:41.139967,-0.14923495584782132
2025-05-29 04:23:41.336868,-0.1563533628512085
2025-05-29 04:23:41.544910,0.26527806223110545
2025-05-29 04:23:41.745342,-0.11017272415644302
2025-05-29 04:23:41.942134,-0.2528093110588114
2025-05-29 04:23:42.138044,-0.052909056925089105
2025-05-29 04:23:42.340236,-0.20833274820363687
2025-05-29 04:23:42.548892,0.08312996572637327
2025-05-29 04:23:42.759993,0.020806607941939368
2025-05-29 04:23:42.957412,0.10497799977969764
2025-05-29 04:23:43.152240,-0.038135809015426216
2025-05-29 04:23:43.347175,0.13644642599076276
2025-05-29 04:23:43.544567,-0.15254475212948557
2025-05-29 04:23:43.743042,0.022073201896845092
2025-05-29 04:23:43.939975,-0.0884567034257924
2025-05-29 04:23:44.135038,0.3317438909781958
2025-05-29 04:23:44.330646,-0.08443605971906042
2025-05-29 04:23:44.533629,0.006442269090371857
2025-05-29 04:23:44.806345,0.025597940559955734
2025-05-29 04:23:45.014821,0.08646047445782314
2025-05-29 04:23:45.224434,0.008649809274884075
2025-05-29 04:23:45.434650,-0.2292132130604979
2025-05-29 04:23:45.638374,-0.09596961589528376
2025-05-29 04:23:45.857615,-0.1332868926378924
2025-05-29 04:23:46.084596,0.006861246136018678
2025-05-29 04:23:46.299482,-0.09680934870137807
2025-05-29 04:23:46.515809,0.11856294409342609
2025-05-29 04:23:46.738991,0.03221842889871175
2025-05-29 04:23:46.968567,0.6363233653550682
2025-05-29 04:23:47.179266,0.18451479658536252
2025-05-29 04:23:47.389154,-0.5822916404295317
2025-05-29 04:23:47.598725,-0.616198977757286
2025-05-29 04:23:47.805676,-0.33706862255042136
2025-05-29 04:23:48.023140,0.5974582856802588
